20191018|1|12|127-05-50.122|37-29-57.095|2019Y5463|-88.67|11.17|2019Y7732|-91.74|5.72|2019Y4845|-102.09|-6.01
20191018|1|12|127-05-50.529|37-29-57.094|2019Y5463|-86.87|11.85|2019Y7732|-90.36|5.51|2019Y4845|-101.60|-7.07
20191018|1|12|127-05-50.936|37-29-57.094|2019Y5463|-86.41|12.95|2019Y7732|-91.30|4.14|2019Y4845|-101.51|-7.07
20191018|1|12|127-05-51.343|37-29-57.094|2019Y5463|-87.50|12.44|2019Y7732|-92.25|4.11|2019Y4169|-101.06|-5.66
20191018|1|12|127-05-51.750|37-29-57.093|2019Y5463|-88.94|10.65|2019Y7732|-91.77|5.76|2019Y4169|-100.86|-4.68
20191018|1|12|127-05-52.157|37-29-57.093|2019Y5463|-89.15|9.40|2019Y7732|-90.35|7.30|2019Y4169|-100.50|-4.71
20191018|1|12|127-05-52.564|37-29-57.093|2019Y7732|-113.23|7.41|2019Y5463|-115.13|4.66|2019Y4169|-124.64|-5.93
20191018|1|12|127-05-52.971|37-29-57.092|2019Y7732|-114.67|6.85|2019Y5463|-117.82|2.65|2019Y4169|-124.89|-5.07
20191018|1|12|127-05-53.379|37-29-57.092|2019Y7732|-114.33|7.29|2019Y5463|-118.22|2.10|2019Y4169|-124.83|-5.08
20191018|1|12|127-05-53.786|37-29-57.092|2019Y7732|-113.41|8.52|2019Y5463|-119.82|0.06|2019Y4169|-125.15|-5.60
20191018|1|12|127-05-54.193|37-29-57.091|2019Y7732|-90.06|12.10|2019Y5463|-96.98|1.33|2019Y4169|-101.10|-3.17
20191018|1|12|127-05-54.600|37-29-57.091|2019Y7732|-113.60|8.61|2019Y5463|-122.83|-2.92|2019Y4169|-125.48|-5.69
20191018|1|12|127-05-55.007|37-29-57.091|2019Y7732|-90.94|11.50|2019Y5463|-99.97|-1.26|201937097|-100.81|-2.16
20191018|1|12|127-05-55.414|37-29-57.090|20193AYPU|-104.23|16.19|2019Y7732|-115.56|-2.33|201937097|-124.30|-11.30
20191018|1|12|127-05-55.821|37-29-57.090|2019Y7732|-91.38|10.73|201937097|-99.36|-0.45|20193AISM|-99.93|-1.08
20191018|1|12|127-05-56.228|37-29-57.090|2019Y7732|-92.60|9.43|201937097|-98.76|0.89|20193AISM|-99.12|0.48
20191018|1|12|127-05-56.636|37-29-57.089|2019Y7732|-93.15|8.54|201937097|-97.97|1.90|20193AISM|-98.14|1.69
20191018|1|12|127-05-57.043|37-29-57.089|2019Y7732|-93.27|8.08|20193AISM|-96.98|2.90|201937097|-97.62|2.12
20191018|1|12|127-05-57.450|37-29-57.089|2019Y7732|-118.37|3.30|20193AISM|-120.86|0.39|201937097|-120.99|0.24
20191018|1|12|127-05-57.857|37-29-57.088|2019Y7732|-118.88|2.48|20193AISM|-119.25|2.04|201937097|-120.40|0.72
20191018|1|12|127-05-58.264|37-29-57.088|20193AISM|-119.07|2.47|2019Y7732|-119.89|1.50|201937097|-120.95|0.30
