REQUEST_DATE|SCENARIO_SEQ|REQUEST_SEQ|XPOS|YPOS|SISUL_CD1|RSRP1|SINR1|SISUL_CD2|RSRP2|SINR2|SISUL_CD3|RSRP3|SINR3
43740|1|1|127-05-34.244|37-29-57.107|2019Y8108|-103.329834|9.7||||||
43740|1|1|127-05-34.244|37-29-57.431|2019Y8108|-103.3476|9.29||||||
43740|1|1|127-05-34.244|37-29-57.756|20193BF6H|-96.76032|13||||||
43740|1|1|127-05-34.245|37-29-58.080|20193BF6H|-97.15437|12.27||||||
43740|1|1|127-05-34.245|37-29-58.405|20193BF6H|-89.39864|19.68||||||
43740|1|1|127-05-34.246|37-29-58.729|20193BF6H|-96.58034|12.17||||||
43740|1|1|127-05-34.246|37-29-59.053|20193BF6H|-113.24932|10.41||||||
43740|1|1|127-05-34.246|37-29-59.378|20193BF6H|-111.009315|12.61||||||
43740|1|1|127-05-34.247|37-29-59.702|20193BF6H|-114.46148|9.08||||||
43740|1|1|127-05-34.247|37-30-0.026|20193BF6H|-89.46715|18.28||||||
43740|1|1|127-05-34.248|37-30-0.351|20193BF6H|-113.32354|10.14||||||
43740|1|1|127-05-34.248|37-30-0.675|20193BF6H|-97.97686|9.2||||||
43740|1|1|127-05-34.248|37-30-0.999|20193BF6H|-87.00534|19.71||||||
43740|1|1|127-05-34.249|37-30-01.324|20193BF6H|-111.38833|11.93||||||
43740|1|1|127-05-34.249|37-30-01.648|20193BF6H|-85.19578|21.19||||||
43740|1|1|127-05-34.250|37-30-01.972|20193BF6H|-110.47517|12.78||||||
43740|1|1|127-05-34.250|37-30-02.297|20193BF6H|-111.82609|11.33||||||
43740|1|1|127-05-34.250|37-30-02.621|20193BF6H|-88.29602|17.19||||||
43740|1|1|127-05-34.251|37-30-02.946|20193BF6H|-113.22669|9.83||||||
43740|1|1|127-05-34.251|37-30-03.270|20193BF6H|-90.762215|14.66||||||
43740|1|1|127-05-34.252|37-30-03.594|20193BF6H|-91.52988|14.04||||||
43740|1|1|127-05-34.252|37-30-03.919|20193BF6H|-93.07982|12.69||||||
43740|1|1|127-05-34.252|37-30-04.243|20193BF6H|-93.73997|12.07||||||
43740|1|1|127-05-34.253|37-30-04.567|20193BF6H|-94.31791|11.54||||||
43740|1|1|127-05-34.253|37-30-04.892|20193BF6H|-95.60786|10.45||||||
43740|1|1|127-05-34.254|37-30-05.216|20193BF6H|-96.21439|10.21||||||
43740|1|1|127-05-34.254|37-30-05.540|20193BF6H|-97.36008|9.59||||||
43740|1|1|127-05-34.254|37-30-05.865|20193BF6H|-121.85241|1.6||||||
43740|1|1|127-05-34.255|37-30-06.189|20193BF6H|-122.37624|1.15||||||
43740|1|1|127-05-34.255|37-30-06.514|2019Y1612|-99.33318|5.1||||||
43740|1|1|127-05-34.256|37-30-06.838|201938709|-95.16224|10.26||||||
43740|1|1|127-05-34.256|37-30-07.162|2019Y1612|-100.707954|3.69||||||
43740|1|1|127-05-34.256|37-30-07.487|2019Y1612|-101.08233|4.33||||||
43740|1|1|127-05-34.257|37-30-07.811|201938709|-100.49634|5.95||||||
43740|1|1|127-05-34.257|37-30-08.135|201938709|-97.58951|8.09||||||
43740|1|1|127-05-34.258|37-30-08.460|201938709|-96.71233|8.22||||||
43740|1|1|127-05-34.258|37-30-08.784|201938709|-97.93921|7.01||||||
43740|1|1|127-05-34.258|37-30-09.108|2019Y6398|-96.78271|8.46||||||
43740|1|1|127-05-34.259|37-30-09.433|20193AHYR|-96.69836|10.03||||||
43740|1|1|127-05-34.259|37-30-09.757|2019Y6398|-97.72236|10.19||||||
43740|1|1|127-05-34.260|37-30-10.082|2019Y6398|-91.24762|15.41||||||
43740|1|1|127-05-34.260|37-30-10.406|2019Y6398|-86.14907|19.28||||||
43740|1|1|127-05-34.260|37-30-10.730|2019Y6398|-89.54503|15.83||||||
43740|1|1|127-05-34.261|37-30-11.055|2019Y6398|-81.415855|23.57||||||
43740|1|1|127-05-34.261|37-30-11.379|2019Y6398|-74.13065|30.17||||||
43740|1|1|127-05-34.262|37-30-11.703|2019Y6398|-116.670975|6.47||||||
43740|1|1|127-05-34.262|37-30-12.028|2019Y6398|-128.80528|-5.04||||||
43740|1|1|127-05-34.262|37-30-12.352|2019Y6398|-96.90743|12.41||||||
43740|1|1|127-05-34.263|37-30-12.676|2019Y6398|-96.758705|12.3||||||
43740|1|1|127-05-34.263|37-30-13.001|2019Y6398|-107.27511|15.98||||||
43740|1|1|127-05-34.264|37-30-13.325|2019Y5208|-103.29087|6.36||||||
43740|1|1|127-05-34.264|37-30-13.650|2019Y5208|-102.765205|6.33||||||
43740|1|1|127-05-34.264|37-30-13.974|2019Y5208|-102.23631|6.03||||||
43740|1|1|127-05-34.265|37-30-14.298|2019Y5208|-101.46559|7.01||||||
43740|1|1|127-05-34.265|37-30-14.623|2019Y5208|-100.89251|7.39||||||
43740|1|1|127-05-34.266|37-30-14.947|2019Y5208|-124.29316|-0.65||||||
43740|1|1|127-05-34.266|37-30-15.271|2019Y5208|-123.67585|-0.03||||||
43740|1|1|127-05-34.266|37-30-15.596|2019Y5208|-122.96008|0.7||||||
43740|1|1|127-05-34.267|37-30-15.920|2019Y5208|-98.27561|10.18||||||
43740|1|1|127-05-34.267|37-30-16.244|2019Y5208|-97.49485|11.17||||||
43740|1|1|127-05-34.268|37-30-16.569|2019Y5208|-120.718956|2.82||||||
43740|1|1|127-05-34.268|37-30-16.893|2019Y5208|-95.94597|12.16||||||
43740|1|1|127-05-34.268|37-30-17.217|2019Y5208|-120.905815|2.65||||||
43740|1|1|127-05-34.269|37-30-17.542|2019Y5208|-95.469185|12.48||||||
43740|1|1|127-05-34.269|37-30-17.866|2019Y5208|-118.82998|4.69||||||
43740|1|1|127-05-34.270|37-30-18.191|2019Y5208|-95.6337|12.3||||||
43740|1|1|127-05-34.270|37-30-18.515|2019Y0915|-97.32554|25.12||||||
43740|1|1|127-05-34.270|37-30-18.839|2019Y5208|-118.148994|5.44||||||
43740|1|1|127-05-34.271|37-30-19.164|2019Y5208|-119.41745|4.19||||||
43740|1|1|127-05-34.271|37-30-19.488|2019Y5208|-95.66776|12.89||||||
43740|1|1|127-05-34.272|37-30-19.812|2019Y5208|-119.182625|4.5||||||
43740|1|1|127-05-34.272|37-30-20.137|2019Y5208|-122.97624|0.71||||||
43740|1|1|127-05-34.272|37-30-20.461|2019Y5208|-123.069435|0.65||||||
43740|1|1|127-05-34.273|37-30-20.785|2019Y5208|-100.68502|8.7||||||
43740|1|1|127-05-34.273|37-30-21.110|2019Y5208|-103.301285|6.13||||||
43740|1|1|127-05-34.274|37-30-21.434|2019Y0915|-129.02515|-5.18||||||
43740|1|1|127-05-34.274|37-30-21.759|2019Y0915|-129.48593|-5.6||||||
43740|1|1|127-05-34.274|37-30-22.083|2019Y0915|-129.89702|-5.97||||||
43740|1|1|127-05-34.275|37-30-22.407|2019Y3086|-105.68011|5.9||||||
43740|1|1|127-05-34.275|37-30-22.732|2019Y5208|-118.5305|5.31||||||
43740|1|1|127-05-34.276|37-30-23.056|2019Y3086|-130.14044|-6.16||||||
43740|1|1|127-05-34.276|37-30-23.380|2019Y3086|-130.61995|-6.63||||||
43740|1|1|127-05-34.277|37-30-23.705|2019Y3086|-106.36576|6.32||||||
43740|1|1|127-05-34.277|37-30-24.029|2019Y3086|-131.15758|-7.14||||||
43740|1|1|127-05-34.277|37-30-24.353|2019Y3086|-107.265686|5.86||||||
43740|1|1|127-05-34.278|37-30-24.678|2019Y3086|-107.354645|5.92||||||
43740|1|1|127-05-34.278|37-30-25.002|2019Y3086|-107.76936|5.77||||||
43740|1|1|127-05-34.279|37-30-25.327|2019Y3086|-107.82974|5.9||||||
43740|1|1|127-05-34.279|37-30-25.651|20193AYRE|-105.162|7.86||||||
43740|1|1|127-05-34.279|37-30-25.975|2019Y3086|-108.29051|5.88||||||
43740|1|1|127-05-34.651|37-29-57.107|20193BF6H|-90.53905|19.49||||||
43740|1|1|127-05-34.651|37-29-57.431|20193BF6H|-90.574905|18.76||||||
43740|1|1|127-05-34.651|37-29-57.755|20193BF6H|-97.16032|11.9||||||
43740|1|1|127-05-34.652|37-29-58.080|20193BF6H|-99.20864|9.79||||||
43740|1|1|127-05-34.652|37-29-58.404|20193BF6H|-94.366165|14.35||||||
43740|1|1|127-05-34.653|37-29-58.729|20193BF6H|-95.77034|12.49||||||
43740|1|1|127-05-34.653|37-29-59.053|20193BF6H|-112.22173|11.33||||||
43740|1|1|127-05-34.653|37-29-59.377|20193BF6H|-91.50173|31.41||||||
43740|1|1|127-05-34.654|37-29-59.702|20193BF6H|-89.55931|32.97||||||
43740|1|1|127-05-34.654|37-30-0.026|20193BF6H|-84.7838|22.34||||||
43740|1|1|127-05-34.655|37-30-0.350|20193BF6H|-108.487144|14.9||||||
43740|1|1|127-05-34.655|37-30-0.675|2019Y1612|-123.37437|0.21||||||
43740|1|1|127-05-34.656|37-30-0.999|20193BF6H|-110.32534|12.94||||||
43740|1|1|127-05-34.656|37-30-01.323|20193BF6H|-85.186516|20.7||||||
43740|1|1|127-05-34.656|37-30-01.648|20193BF6H|-83.24833|22.13||||||
43740|1|1|127-05-34.657|37-30-01.972|20193BF6H|-86.07517|19.18||||||
43740|1|1|127-05-34.657|37-30-02.297|20193BF6H|-86.34667|18.62||||||
43740|1|1|127-05-34.658|37-30-02.621|20193BF6H|-111.96601|10.98||||||
43740|1|1|127-05-34.658|37-30-02.945|20193BF6H|-88.96668|15.7||||||
43740|1|1|127-05-34.658|37-30-03.270|20193BF6H|-89.61643|14.86||||||
43740|1|1|127-05-34.659|37-30-03.594|20193BF6H|-91.33988|13.17||||||
43740|1|1|127-05-34.659|37-30-03.918|20193BF6H|-92.13434|12.21||||||
43740|1|1|127-05-34.660|37-30-04.243|20193BF6H|-93.60997|10.94||||||
43740|1|1|127-05-34.660|37-30-04.567|20193BF6H|-94.18791|10.41||||||
43740|1|1|127-05-34.660|37-30-04.891|20193BF6H|-94.846405|9.79||||||
43740|1|1|127-05-34.661|37-30-05.216|2019Y1612|-96.0844|4.48||||||
43740|1|1|127-05-34.661|37-30-05.540|2019Y1612|-96.667915|4.52||||||
43740|1|1|127-05-34.662|37-30-05.865|2019Y1612|-121.77241|-1.12||||||
43740|1|1|127-05-34.662|37-30-06.189|2019Y1612|-98.28624|5.35||||||
43740|1|1|127-05-34.662|37-30-06.513|2019Y1612|-99.24319|5.54||||||
43740|1|1|127-05-34.663|37-30-06.838|2019Y1612|-99.7109|5.52||||||
43740|1|1|127-05-34.663|37-30-07.162|2019Y1612|-100.17185|5.2||||||
43740|1|1|127-05-34.664|37-30-07.486|2019Y1612|-124.75953|-2.58||||||
43740|1|1|127-05-34.664|37-30-07.811|2019Y1612|-101.1825|5.26||||||
43740|1|1|127-05-34.664|37-30-08.135|2019Y1612|-101.99502|5.05||||||
43740|1|1|127-05-34.665|37-30-08.459|201938709|-92.57184|13.11||||||
43740|1|1|127-05-34.665|37-30-08.784|201938709|-93.227745|12.26||||||
43740|1|1|127-05-34.666|37-30-09.108|201938709|-95.20935|10.75||||||
43740|1|1|127-05-34.666|37-30-09.432|20193AHYR|-97.328156|10.1||||||
43740|1|1|127-05-34.666|37-30-09.757|201938709|-95.91171|8.63||||||
43740|1|1|127-05-34.667|37-30-10.081|2019Y6398|-92.388145|11.22||||||
43740|1|1|127-05-34.667|37-30-10.406|2019Y6398|-96.03405|9.46||||||
43740|1|1|127-05-34.668|37-30-10.730|2019Y6398|-89.24559|15.04||||||
43740|1|1|127-05-34.668|37-30-11.054|2019Y6398|-82.826675|21.85||||||
43740|1|1|127-05-34.668|37-30-11.379|2019Y6398|-101.45617|21.51||||||
43740|1|1|127-05-34.669|37-30-11.703|2019Y6398|-102.51111|20.92||||||
43740|1|1|127-05-34.669|37-30-12.027|2019Y6398|-89.950005|19.17||||||
43740|1|1|127-05-34.670|37-30-12.352|2019Y6398|-91.157394|17.56||||||
43740|1|1|127-05-34.670|37-30-12.676|201933663|-80.4779|22.97||||||
43740|1|1|127-05-34.670|37-30-13.000|201933663|-103.28944|19.26||||||
43740|1|1|127-05-34.671|37-30-13.325|201933663|-108.20189|15.18||||||
43740|1|1|127-05-34.671|37-30-13.649|201933663|-110.68459|12.76||||||
43740|1|1|127-05-34.672|37-30-13.974|201933663|-101.02973|6.32||||||
43740|1|1|127-05-34.672|37-30-14.298|2019Y5208|-125.634254|-2.15||||||
43740|1|1|127-05-34.672|37-30-14.622|2019Y5208|-101.00146|6.18||||||
43740|1|1|127-05-34.673|37-30-14.947|2019Y5208|-99.8442|7.83||||||
43740|1|1|127-05-34.673|37-30-15.271|2019Y5208|-99.21815|8.78||||||
43740|1|1|127-05-34.674|37-30-15.595|2019Y5208|-122.56228|1.04||||||
43740|1|1|127-05-34.674|37-30-15.920|2019Y5208|-122.414925|1.16||||||
43740|1|1|127-05-34.674|37-30-16.244|2019Y5208|-120.96809|2.53||||||
43740|1|1|127-05-34.675|37-30-16.568|2019Y5208|-96.205246|11.3||||||
43740|1|1|127-05-34.675|37-30-16.893|2019Y5208|-120.32342|3.1||||||
43740|1|1|127-05-34.676|37-30-17.217|2019Y5208|-119.43978|3.94||||||
43740|1|1|127-05-34.676|37-30-17.542|2019Y5208|-118.6412|4.76||||||
43740|1|1|127-05-34.676|37-30-17.866|2019Y5208|-119.30451|4.07||||||
43740|1|1|127-05-34.677|37-30-18.190|2019Y5208|-94.58603|12.43||||||
43740|1|1|127-05-34.677|37-30-18.515|2019Y5208|-117.91229|5.57||||||
43740|1|1|127-05-34.678|37-30-18.839|2019Y5208|-95.181335|11.97||||||
43740|1|1|127-05-34.678|37-30-19.163|2019Y5208|-118.28486|5.24||||||
43740|1|1|127-05-34.678|37-30-19.488|2019Y5208|-97.46745|10.3||||||
43740|1|1|127-05-34.679|37-30-19.812|2019Y5208|-120.81079|2.79||||||
43740|1|1|127-05-34.679|37-30-20.136|2019Y5208|-120.36751|3.25||||||
43740|1|1|127-05-34.680|37-30-20.461|2019Y5208|-102.12392|6.47||||||
43740|1|1|127-05-34.680|37-30-20.785|2019Y0915|-127.385765|-3.7||||||
43740|1|1|127-05-34.680|37-30-21.110|2019Y0915|-103.770035|5.87||||||
43740|1|1|127-05-34.681|37-30-21.434|2019Y0915|-128.25372|-4.43||||||
43740|1|1|127-05-34.681|37-30-21.758|2019Y0915|-128.69383|-4.84||||||
43740|1|1|127-05-34.682|37-30-22.083|2019Y3086|-104.927284|5.79||||||
43740|1|1|127-05-34.682|37-30-22.407|2019Y5208|-118.78867|4.99||||||
43740|1|1|127-05-34.682|37-30-22.731|2019Y3086|-105.30003|6.16||||||
43740|1|1|127-05-34.683|37-30-23.056|2019Y3086|-129.36917|-5.42||||||
43740|1|1|127-05-34.683|37-30-23.380|2019Y3086|-105.47712|6.57||||||
43740|1|1|127-05-34.684|37-30-23.704|2019Y3086|-129.98495|-6.01||||||
43740|1|1|127-05-34.684|37-30-24.029|2019Y3086|-130.1023|-6.11||||||
43740|1|1|127-05-34.684|37-30-24.353|20193AS1L|-78.900566|31.79||||||
43740|1|1|127-05-34.685|37-30-24.677|2019Y3086|-130.65007|-6.64||||||
43740|1|1|127-05-34.685|37-30-25.002|2019Y3086|-130.71037|-6.69||||||
43740|1|1|127-05-34.686|37-30-25.326|2019Y3086|-131.14342|-7.11||||||
43740|1|1|127-05-34.686|37-30-25.651|20193AYRE|-104.77828|7.63||||||
43740|1|1|127-05-34.686|37-30-25.975|2019Y3086|-107.64067|6.09||||||
43740|1|1|127-05-35.058|37-29-57.106|2019Y8108|-102.73138|9.85||||||
43740|1|1|127-05-35.058|37-29-57.431|2019Y8108|-101.91633|10.17||||||
43740|1|1|127-05-35.059|37-29-57.755|20193BF6H|-98.28032|10.33||||||
43740|1|1|127-05-35.059|37-29-58.080|2019Y8108|-100.664375|6.51||||||
43740|1|1|127-05-35.059|37-29-58.404|20193BF6H|-91.51617|16.71||||||
43740|1|1|127-05-35.060|37-29-58.728|20193BF6H|-93.750336|14.14||||||
43740|1|1|127-05-35.060|37-29-59.053|2019Y8108|-100.35586|10.46||||||
43740|1|1|127-05-35.061|37-29-59.377|20193BF6H|-107.64173|15.78||||||
43740|1|1|127-05-35.061|37-29-59.701|20193BF6H|-87.509315|34.5||||||
43740|1|1|127-05-35.061|37-30-0.026|20193BF6H|-110.65148|12.67||||||
43740|1|1|127-05-35.062|37-30-0.350|20193BF6H|-108.99714|14.3||||||
43740|1|1|127-05-35.062|37-30-0.674|2019Y1612|-97.51686|6.39||||||
43740|1|1|127-05-35.063|37-30-0.999|20193BF6H|-110.595345|12.56||||||
43740|1|1|127-05-35.063|37-30-01.323|20193BF6H|-109.39652|13.62||||||
43740|1|1|127-05-35.063|37-30-01.647|20193BF6H|-107.42832|15.53||||||
43740|1|1|127-05-35.064|37-30-01.972|20193BF6H|-110.19517|12.7||||||
43740|1|1|127-05-35.064|37-30-02.296|20193BF6H|-111.61608|11.22||||||
43740|1|1|127-05-35.065|37-30-02.621|20193BF6H|-112.03602|10.66||||||
43740|1|1|127-05-35.065|37-30-02.945|20193BF6H|-89.03668|14.52||||||
43740|1|1|127-05-35.065|37-30-03.269|20193BF6H|-114.53222|8.1||||||
43740|1|1|127-05-35.066|37-30-03.594|20193BF6H|-115.36988|7.21||||||
43740|1|1|127-05-35.066|37-30-03.918|20193BF6H|-116.16433|6.36||||||
43740|1|1|127-05-35.067|37-30-04.242|20193BF6H|-93.63997|10.03||||||
43740|1|1|127-05-35.067|37-30-04.567|20193BF6H|-94.18791|9.46||||||
43740|1|1|127-05-35.067|37-30-04.891|20193BF6H|-94.846405|9.44||||||
43740|1|1|127-05-35.068|37-30-05.215|20193AHYR|-96.0844|5.07||||||
43740|1|1|127-05-35.068|37-30-05.540|20193AHYR|-96.667915|5.75||||||
43740|1|1|127-05-35.069|37-30-05.864|2019Y1612|-121.77241|-0.45||||||
43740|1|1|127-05-35.069|37-30-06.189|2019Y1612|-98.29624|4.99||||||
43740|1|1|127-05-35.069|37-30-06.513|2019Y1612|-99.25318|5.62||||||
43740|1|1|127-05-35.070|37-30-06.837|2019Y1612|-99.72077|5.72||||||
43740|1|1|127-05-35.070|37-30-07.162|2019Y1612|-100.17165|5.87||||||
43740|1|1|127-05-35.071|37-30-07.486|20193AHYR|-117.414314|5.78||||||
43740|1|1|127-05-35.071|37-30-07.810|201938709|-116.40491|6.8||||||
43740|1|1|127-05-35.071|37-30-08.135|201938709|-113.59707|9.6||||||
43740|1|1|127-05-35.072|37-30-08.459|201938709|-87.90792|17.7||||||
43740|1|1|127-05-35.072|37-30-08.783|201938709|-88.42182|17.29||||||
43740|1|1|127-05-35.073|37-30-09.108|201938709|-89.48559|16.67||||||
43740|1|1|127-05-35.073|37-30-09.432|201938709|-94.44743|13.09||||||
43740|1|1|127-05-35.074|37-30-09.757|201938709|-88.614|17.05||||||
43740|1|1|127-05-35.074|37-30-10.081|201938709|-87.88992|16.6||||||
43740|1|1|127-05-35.074|37-30-10.405|20193AHYR|-100.263695|8.85||||||
43740|1|1|127-05-35.075|37-30-10.730|201938709|-92.30018|9.6||||||
43740|1|1|127-05-35.075|37-30-11.054|2019Y6398|-91.6283|12.61||||||
43740|1|1|127-05-35.076|37-30-11.378|2019Y6398|-98.76537|24.2||||||
43740|1|1|127-05-35.076|37-30-11.703|2019Y6398|-99.34056|23.88||||||
43740|1|1|127-05-35.076|37-30-12.027|201933663|-82.725586|22.5||||||
43740|1|1|127-05-35.077|37-30-12.351|201933663|-77.23148|27.44||||||
43740|1|1|127-05-35.077|37-30-12.676|201933663|-105.339226|18.13||||||
43740|1|1|127-05-35.078|37-30-13.000|201933663|-99.761566|23.27||||||
43740|1|1|127-05-35.078|37-30-13.325|201933663|-122.169914|1.37||||||
43740|1|1|127-05-35.078|37-30-13.649|201933663|-86.822205|20.46||||||
43740|1|1|127-05-35.079|37-30-13.973|201933663|-101.00949|6.17||||||
43740|1|1|127-05-35.079|37-30-14.298|201933663|-100.191154|6.42||||||
43740|1|1|127-05-35.080|37-30-14.622|2019Y5208|-124.6299|-1.27||||||
43740|1|1|127-05-35.080|37-30-14.946|2019Y5208|-124.01287|-0.58||||||
43740|1|1|127-05-35.080|37-30-15.271|2019Y5208|-98.78031|8.92||||||
43740|1|1|127-05-35.081|37-30-15.595|2019Y5208|-98.65288|9.26||||||
43740|1|1|127-05-35.081|37-30-15.919|2019Y5208|-97.96235|9.8||||||
43740|1|1|127-05-35.082|37-30-16.244|2019Y5208|-97.17676|10.03||||||
43740|1|1|127-05-35.082|37-30-16.568|2019Y5208|-95.69202|11.33||||||
43740|1|1|127-05-35.082|37-30-16.892|2019Y5208|-119.768776|3.57||||||
43740|1|1|127-05-35.083|37-30-17.217|2019Y5208|-94.78106|11.52||||||
43740|1|1|127-05-35.083|37-30-17.541|2019Y5208|-95.078926|27.97||||||
43740|1|1|127-05-35.084|37-30-17.866|2019Y5208|-118.397255|4.93||||||
43740|1|1|127-05-35.084|37-30-18.190|2019Y0915|-96.19784|25.74||||||
43740|1|1|127-05-35.084|37-30-18.514|2019Y5208|-118.79821|4.56||||||
43740|1|1|127-05-35.085|37-30-18.839|2019Y5208|-96.977776|9.82||||||
43740|1|1|127-05-35.085|37-30-19.163|2019Y5208|-120.09718|3.32||||||
43740|1|1|127-05-35.086|37-30-19.487|2019Y5208|-99.54639|7.87||||||
43740|1|1|127-05-35.086|37-30-19.812|2019Y5208|-123.92666|-0.39||||||
43740|1|1|127-05-35.086|37-30-20.136|2019Y0915|-102.424194|6.87||||||
43740|1|1|127-05-35.087|37-30-20.460|2019Y0915|-102.470894|7.09||||||
43740|1|1|127-05-35.087|37-30-20.785|2019Y0915|-102.98305|6.87||||||
43740|1|1|127-05-35.088|37-30-21.109|2019Y0915|-127.45096|-3.63||||||
43740|1|1|127-05-35.088|37-30-21.434|2019Y0915|-103.852|6.49||||||
43740|1|1|127-05-35.088|37-30-21.758|2019Y0915|-128.30975|-4.46||||||
43740|1|1|127-05-35.089|37-30-22.082|2019Y3086|-104.51589|6.12||||||
43740|1|1|127-05-35.089|37-30-22.407|2019Y5208|-123.58185|0.15||||||
43740|1|1|127-05-35.090|37-30-22.731|2019Y3086|-104.89881|6.34||||||
43740|1|1|127-05-35.090|37-30-23.055|2019Y3086|-128.96748|-5.03||||||
43740|1|1|127-05-35.090|37-30-23.380|2019Y3086|-105.075195|6.67||||||
43740|1|1|127-05-35.091|37-30-23.704|2019Y3086|-129.1925|-5.23||||||
43740|1|1|127-05-35.091|37-30-24.028|2019Y3086|-105.76068|6.39||||||
43740|1|1|127-05-35.092|37-30-24.353|2019Y3086|-105.8491|6.48||||||
43740|1|1|127-05-35.092|37-30-24.677|2019Y3086|-129.90878|-5.91||||||
43740|1|1|127-05-35.092|37-30-25.002|2019Y3086|-130.33037|-6.32||||||
43740|1|1|127-05-35.093|37-30-25.326|2019Y3086|-130.3923|-6.37||||||
43740|1|1|127-05-35.093|37-30-25.650|20193AYRE|-104.24207|7.92||||||
43740|1|1|127-05-35.094|37-30-25.975|2019Y3086|-107.33754|6.17||||||
43740|1|1|127-05-35.465|37-29-57.106|2019Y8108|-101.67048|10.34||||||
43740|1|1|127-05-35.465|37-29-57.430|2019Y8108|-101.24885|10.17||||||
43740|1|1|127-05-35.466|37-29-57.755|2019Y8108|-124.883446|-0.94||||||
43740|1|1|127-05-35.466|37-29-58.079|2019Y8108|-124.461815|-0.56||||||
43740|1|1|127-05-35.467|37-29-58.404|20193BF6H|-120.23864|3.29||||||
43740|1|1|127-05-35.467|37-29-58.728|2019Y8108|-100.341736|10.29||||||
43740|1|1|127-05-35.467|37-29-59.052|2019Y8108|-99.859795|10.36||||||
43740|1|1|127-05-35.468|37-29-59.377|2019Y8108|-99.50563|9.86||||||
43740|1|1|127-05-35.468|37-29-59.701|20193BF6H|-95.33379|10.83||||||
43740|1|1|127-05-35.469|37-30-0.025|20193BF6H|-109.01148|14.22||||||
43740|1|1|127-05-35.469|37-30-0.350|20193BF6H|-117.02354|6.13||||||
43740|1|1|127-05-35.469|37-30-0.674|2019Y1612|-122.05686|0.87||||||
43740|1|1|127-05-35.470|37-30-0.998|20193BF6H|-87.04534|17.77||||||
43740|1|1|127-05-35.470|37-30-01.323|20193BF6H|-109.34832|13.5||||||
43740|1|1|127-05-35.471|37-30-01.647|20193BF6H|-109.31577|13.48||||||
43740|1|1|127-05-35.471|37-30-01.972|20193BF6H|-85.62517|18.41||||||
43740|1|1|127-05-35.471|37-30-02.296|20193BF6H|-111.96609|10.68||||||
43740|1|1|127-05-35.472|37-30-02.620|20193BF6H|-112.38601|10.21||||||
43740|1|1|127-05-35.472|37-30-02.945|20193BF6H|-90.266426|13.07||||||
43740|1|1|127-05-35.473|37-30-03.269|20193BF6H|-90.802216|12.47||||||
43740|1|1|127-05-35.473|37-30-03.593|20193BF6H|-91.57988|11.15||||||
43740|1|1|127-05-35.473|37-30-03.918|2019Y1612|-117.129814|1.6||||||
43740|1|1|127-05-35.474|37-30-04.242|2019Y1612|-117.78997|1.52||||||
43740|1|1|127-05-35.474|37-30-04.566|20193AHYR|-119.026405|1.7||||||
43740|1|1|127-05-35.475|37-30-04.891|20193AHYR|-119.657845|1.28||||||
43740|1|1|127-05-35.475|37-30-05.215|20193AHYR|-120.204384|1.73||||||
43740|1|1|127-05-35.475|37-30-05.540|2019Y1612|-120.78791|0.46||||||
43740|1|1|127-05-35.476|37-30-05.864|20193AHYR|-120.91823|1.78||||||
43740|1|1|127-05-35.476|37-30-06.188|20193AHYR|-98.36624|5.36||||||
43740|1|1|127-05-35.477|37-30-06.513|2019Y1612|-99.32319|5.51||||||
43740|1|1|127-05-35.477|37-30-06.837|2019Y1612|-99.79194|6.11||||||
43740|1|1|127-05-35.477|37-30-07.161|2019Y1612|-100.25289|6.11||||||
43740|1|1|127-05-35.478|37-30-07.486|2019Y1612|-124.83953|-1.92||||||
43740|1|1|127-05-35.478|37-30-07.810|201938709|-114.50961|8.67||||||
43740|1|1|127-05-35.479|37-30-08.134|201938709|-110.718254|12.44||||||
43740|1|1|127-05-35.479|37-30-08.459|201938709|-84.680374|20.84||||||
43740|1|1|127-05-35.479|37-30-08.783|201938709|-84.57443|21.15||||||
43740|1|1|127-05-35.480|37-30-09.107|201938709|-84.999214|21.08||||||
43740|1|1|127-05-35.480|37-30-09.432|201938709|-90.28245|17.06||||||
43740|1|1|127-05-35.481|37-30-09.756|201938709|-82.35601|23.48||||||
43740|1|1|127-05-35.481|37-30-10.081|201938709|-78.727104|25.63||||||
43740|1|1|127-05-35.481|37-30-10.405|201938709|-91.66076|17.04||||||
43740|1|1|127-05-35.482|37-30-10.729|201938709|-78.649765|26.68||||||
43740|1|1|127-05-35.482|37-30-11.054|201938709|-91.82438|17.17||||||
43740|1|1|127-05-35.483|37-30-11.378|201938709|-73.72606|30.9||||||
43740|1|1|127-05-35.483|37-30-11.702|201933663|-95.406494|27.98||||||
43740|1|1|127-05-35.483|37-30-12.027|201933663|-75.1975|31.3||||||
43740|1|1|127-05-35.484|37-30-12.351|201933663|-73.766594|30.75||||||
43740|1|1|127-05-35.484|37-30-12.675|201933663|-96.70821|11.77||||||
43740|1|1|127-05-35.485|37-30-13.000|201933663|-91.6633|16.46||||||
43740|1|1|127-05-35.485|37-30-13.324|201933663|-96.936905|10.84||||||
43740|1|1|127-05-35.485|37-30-13.649|2019Y5208|-102.82925|5.33||||||
43740|1|1|127-05-35.486|37-30-13.973|201933663|-124.1149|-0.71||||||
43740|1|1|127-05-35.486|37-30-14.297|201933663|-123.45538|-0.13||||||
43740|1|1|127-05-35.487|37-30-14.622|2019Y5208|-124.767525|-1.48||||||
